,name,latitude,longitude,adress,photo_id,photo_width
104,Бульвар Дмитрия Донского,55.568999,37.5768349,"Москва, Россия, 117216",Aap_uEC3nHptDx3x39Ke72XIFMlOdrv4LTpkj1PTAzmpALqhAulBjiEqI4m0T0vTXlokTum3jE1PPgnjpmXmGGPbZjgyH3QB0U9ENYt00yRLPqylek-47MQ1hIf1uvtgmdw9hiOD3tXpoUMaAH0tnqJd33A2EvkC-XQcXtZl5ma-kH_EIymX,4032.0
105,Отдел МВД России по району Северное Бутово г. Москвы,55.57643350000001,37.5748375,"Ратная ул., 14б, Москва, Россия, 117628",,
106,Эталон-Сити,55.5573369,37.5587166,"Старокрымская, 15к2, Москва, Россия, 117624",Aap_uEB28vDfRld0rtsc7EL-BspZN3YQXVNwvp5AnV4INsuh9UzUdW_n56n-PONc2dW0HptMuQik-teRfN_qpsl7Mk6T3AFjQUlqaP43az7_58ihtjwdtW7fn2fdzEF1sAm1VUi-M0LldxkvsUnoWeF_h4HKnP7mCvM8e0RnGnFoF_7pUygE,1280.0
107,Чайхона №1 на Старокачаловской,55.5699592,37.5786817,"Старокачаловская ул., 5а, Москва, Россия, 117216",Aap_uEBhTSU74SecMJ6MDoGMSBUarAQ9_SbTMcMvzlqHum-Jc9EFtytiXPomkqQNBkIYFh70-WpeE9VgHutgvWhbh23KjkZZGEmXhsyX1KQ3PZzx8uXiuU6U9xgJqIdoMPPRgE2lo5EASWjtedEFmtLV5bAsKDhKAwjR4kvPO4hSzY_MytvH,2160.0
108,Центр госуслуг района Северное Бутово,55.5742412,37.5652765,"ТЦ Алфавит, Куликовская ул., 6, Москва, Россия, 117628",Aap_uEAgdzyBwnoaoiGjmx7IrrJhEKxzSaPZZrR71ktVR1Zjv_v1YnOdOJkI7cFpiNCTUZs987jOIhdcCxhkJBeGO7qHi3IDfzP_Q3QofSiCjK0euIpjz2Bk51utCabFJa6ndFbUX0jEJLSQGkgwv15XubQqwirX3WFKMfFy2emBO2-XUNP2,3413.0
109,Бутово,55.541416,37.570625,"Москва, Россия",Aap_uEDShZIb94o1Dk4OLP8CuZvzFT6XsA7wFGN03_QLFJ0dri-xeJBWQ9AhGqBGplsLUTYDo2EzkY7wUqWN__LRaW0G0adoKLYWEC9TdjGKr1Myzcg17RkezfIKBDsFDnf0oCE-6tq55xTr5I1swtozNR4AP-Tg86I7KclOnKJ5fJOTDSlN,1120.0
110,ПИК / Столичные поляны,55.55452769999999,37.5560844,"ул. Поляны, Москва, Россия, 117624",Aap_uECOa3HpvqBmx6Bb7tBw8zdl9NSbG2p6dSpTJPHGsMbKU98bmBvkitvlunOuV5xrc-iESk6gnPsGzsBMLRybugSODxp8b_4XSpoTffXy580ged_Mse5ajAfC7g-QRcmCP8C9beKBnufVA06PRDOMNmQr3oxixq1cnnA26OIx293Bxs04,1200.0
111,Метро «Бульв. Дмитрия Донского»,55.569857,37.5762398,"Москва, Россия, 117628",Aap_uEAXBi9mohN6txhyFHPwBvoFZKUtx0m1_qojoY22wFc2o3B3_JkZ2Zk2uPDM8oXdNDybfT0gCG5wNDPUmkdUVM9lwyfhzH89hcgmUw14MIprIG2bRFTfGUCZ5Fv2XlDOQT2nLOksM0Hn5UVe_UAR3gegxGpdck8vIUazx1Ymyx3ZvZ6W,4000.0
112,ПИК,55.5484702,37.5873353,"Жилой Комплекс Бутово-Парк, 2Б, Москва, Московская обл., Россия, 117623",Aap_uECQyqG4yO4BlTdxiI3TZsTgjcWv7pUZ0JVMJopx-hqloAmjjQI6kxYTFTWRdEYJ_YitFbt2OJyboZYmyNrJFV4Cu37jDVVlT-b0Df5Q3XcE1sWtO6v-LRIQ3b5rjt7C8Wjnt6MVRQA-yAq08ntgG36zvzRIHpDDLwNccih_dZi-dm9j,2592.0
113,ПИК / Бутово парк 2,55.5219825,37.5930304,"Ленинский район, сельское поселение Булатниковское, Дрожжино, Москва, Россия, 142718",Aap_uEBZ6LM33q_Cr3uVHrXPfDKTjml5CQu4I9ajZY_3YK5-zNo6Iy5WJ__qIP-APl87eSLHVl0ox2ioJAl_1ynAf271dW5XZcw4nYr_IvKj4fuGRUabgRCwcMLU2Pcls5RqnJlEsrj9X86bM6HWtQ-94X0L5gasPrp1t3hXTm6ob_NnShx5,1200.0
114,МФЦ,55.5741735,37.5652227,"Куликовская ул., 6, Москва, Россия, 117628",Aap_uEAj7VJcGwDzvI9SS_tdxW60SILGU56y_QnjBIFLO0MnzLm6ZTUR6AjAb2qrBxRgKFHyHJAjkYWo74qCMHUVVGSo_lsIf3CVjsFYZt8gll4eV_2E34NlkNlYNEYbjja92WHPqV0VOWjBKnM5QLhoJJGV3NrjOQpOqPH4R8DPHcbdUpoB,2976.0
115,Клиника МЕДСИ в Бутово,55.5688001,37.5818057,"Старокачаловская ул., 3 корпус 3, Москва, Россия, 117216",,
116,СДЭК,55.5671298,37.5601673,"Куликовская ул., 22, Москва, Россия, 117216",Aap_uEBcYfw5AuXyFfVr__OfPBwQXG0GRHT_ZxBrzGxyZ6GmvQnMAG7LtEIYg-U4wJRXP3kcKIwG-zSs3xJeZYuetKd2xMdYx-r-HJdQzHpjy5E-f56cOGNsTS1w5uD1-WnC_jVV8GRGE_fSGqFWNkywkcBEaBpLqj4Fi9AbC2MOBBNhyoK6,640.0
117,"МУЛЬТИФОТО — Фото, Копировальный центр",55.5750462,37.5801935,"бул. Дмитрия Донского, 1, 0 этаж, Москва, Россия, 117628",Aap_uEClWRyoxMHO7T52jmCCoJGs5NjrUV9FLiRZveoPYdHVST0ITMpE2cDFamR7zL0RilfrYNw2DNJ8Q1dIFQ0Jp8ajqHDo5MGmT3xNXmhIRnJOo6GMi1hIsGJrf0xz9_mDWPiO_WM08Qs_izwFnlEJIN_dNpKEFjz6eoubRdoNctrVy4J6,1152.0
118,Слетать.ру Московский офис,55.56842899999999,37.5687392,"ул. Грина, 34, Москва, Россия, 117628",,
119,Инвитро,55.5739387,37.5820466,"Ратная ул., 8, корпус 2, Москва, Россия, 117628",Aap_uECrzIOakjai4RiAzpAa_ytmSDkDbx4gxnW7d_DAQ0UxCl4fhuFskj1waKDxR9Trt4K6zQ5fiYPytHiYVDyccbFRmFZ223AD5meyvG0l-Edl3OCOwSR_ZMya_nmAwRnTKzcAlEQWtgGQQA0VbDdLVi9VOpWmeTHKTh7kNe1Ita_kHuNh,4831.0
120,Ситилинк Мини,55.56814439999999,37.5690342,"ул. Грина, 32, Москва, Россия, 117628",Aap_uEB7Fujl0MuztU9DWKWnuSUR0gagctv9eIMnvYmil4H2H-99Lb9cv9lt2NA93Br0lajBD57VyPGri4_OhyVM2p-9CH0lCr5qDcgGnPyOexxnBy-ERMyL4dn5uyWpMnu3an9tt0m5KJFsbabesjrN035Kl3xVXs8iBFb7lyrLp9WFpKFL,600.0
121,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEAIuJoaLgc2Qjc9M1xFeKDkPYf28TWxTh_FwDtJsn63o5bTJksZ9eZho0yCS18kGlkHpkmIP192rm6wZEKRC-n-L3HswfWtdhr3obJKiawHaMyem0qR7NhqctOJ7S0VPujjhlhunVdkr3GOvjGe8yp1EbfDYkgsdgIUjkQFXxMv3WU9,4032.0
122,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
123,Баскет,55.7629295,37.6550224,"Малый Казенный пер., 5А строение 16, Москва, Россия, 105064",Aap_uEDlgsjzx3OlQdZKlhmK35ftLVCyin4gAlT4AdEiwCVTFm_nuFS80vAkIQJMs3Ulm0R3TGKYLQwW2JsfR_Pt08AcnH34_1TI0TeUMWjlFTDMSINipQkt9ZchyxkX7Q0J4EmInxd23nYEX2a70STn68l8vA5e059YGJaD9Gu41dTUww4Z,4032.0
124,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
125,Российская Федерация Баскетбола,55.7683441,37.6471304,"Большой Козловский пер., Москва, Россия, 107078",Aap_uEBbpr4oI-b6mLvRsp_hMQJTHezZQPkLoTe2tsYApXq4WBp1bYyIx-tvJIL9qlMHenAiJxa7SpINkkvxyjZj_fDqr6MKtNm7dMTLkfXM5BldeBfK73gFFPYXmTOv1Y37T6XFSu05zTyZ-dx37scnDmImQDt8iODdwPKrj9T4J5VEfJ33,1152.0
126,Баскетбольная площадка,55.76125390000001,37.64833040000001,"Москва, Россия, 101000",Aap_uECqyRPieU1pDJVmoH-Ro-QFFwUuGpfaGyX5PYpJM-kRqD_BFSRz7AMj199qveOtd_-oaM2TucrmvM93SUmYZOziH90_r3dwqzesmiivgUe-S9v8YomDa8ZlykYfiQ1Z7A8RI2m0Rc5fXhvMff_bt8zRz-pGjMw7JqqIR1QGaTP5p-j4,4032.0
127,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
128,У Горки,55.7552637,37.6360039,"Большой Спасоглинищевский пер., 12, Москва, Россия, 101000",Aap_uEA120tvXrSmi6J4-3QLqxTq-7TvyROpdF8fNYJdnzaAx6EUKE6UWi-IJZNLLWG0w7hda1itMVkkwm1vpm4c-efz7-WjmcQ-I1vyKYPXuezEH6wpaK3ix27AaaKM9x3wc4kOmjioyx9yF8_93Md3IMo0JwmgzLaYSyZ4vcvZ6UXQWE4W,4032.0
129,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
130,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
131,Спортивная площадка (футбол/хоккей/баскетбол/качалка),55.7356892,37.6504821,"Краснохолмская наб., 1/15, Москва, Россия, 115172",Aap_uEBX6uvCzk8mwUqw00KXziXdgzYENj0IVbkUGz6J1jH7AFu4CMzhuA9I9E1Iq2AtDL3L5RqcPn2wOiSSPphnHwIaRa08sX0wPvpBfxlsA0n636whKHREE7MtuNdk5bMos3qtJMUkGV6_tqJfxW_M9eUGD_VoqKVtVD9l-pDjOmpCVEwa,4608.0
132,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEDnSrAfYUnogD3T3iPuT5_lGBGeZCCbNZ_X2iBLbJc9y7N3jtUYcAdcY61jaNYGvdl0ILI8Wigj9kzmNi0lYK_B7Tykdi7aNSYAfKq2W5ySXjoZQPycpgdS-GINfZtKY3G-ZDs5Vm8KpE7El_DZYuJAexlYL2QvsE7lAWmvCIGjm2eF,4898.0
133,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
134,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uED1RaKM5VoefuAoMWJeX7Zz0LBYcC4RkdO06Y8y8D5Xm_JaEemnjg8vsA42NAM5Fq_vO-Zs7vgKsGsmnaSN37DDy_n618BMlRlosqevSeQAWg73Ng9exCBzFqkrO4Iiq3z7LaDY0_pjH3wFUtFniGdSHTE2sqhdoR3OjzPkqcYyZhBk,3008.0
135,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
136,МЛБЛ,55.7676461,37.647209,"Большой Козловский пер., 5с2, Москва, Россия, 115088",,
137,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEAvZsihEra7UgCarYO_IxcbPLkxJUW4EswRPjJTAbHgm8_cH3Lc9qeiF0nusApfYb_Q9xvK_U-nBa2_pN92ltI66o6mf2Y-AVR6H1CFon970bre2R20VAMeUd-2Tfhu9xUdKKxaqEaB9UjqHjP90NFl6NqkzQ-C1xYWzJ1QeFNzLf2K,720.0
138,Управа Басманного Района,55.7704787,37.668696,"ул. Новая Басманная, 37, стр. 1, Москва, Россия, 105066",Aap_uEAMb7kh_KVnmckrTomfV69MjNPTcIAymbAuH7SKu3niSKDdFdmxKlk7jtPVlerV7syUyyXeQMAEFgfqJOk71Y1jhaVmHMKEjXUim9UZ9g_O4Ebef0h9nQ2gIOP-Jp4AxBhAG1bey1V6rDUx5nXb6fIhjTSXGxxGIMAhZIo65KPLCVn_,4160.0
139,"Баскетбольная Площадка, 3 корта, 7 колец",55.6982645,37.6686185,"Андропова пр-т, 1а, Москва, Россия, 115432",,
140,Баскетбольная площадка,55.692279,37.5967583,"Москва, Россия, 117449",,
141,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uEBsyQlr4wUS80_AIqprl51JzemwPCyGgmRYz-Zj7rkpbFtK-LlTlUTw_VtSzonwpZMKyWAk12VwRGOFwvmfJeIsabbtQBCTSqfZXeAav0QkvMzL8gR4P8ihf_S2QROrcxTkdjyRScs0zSgLylgLw4II6H39_rPNezrzfaeFgCqGiU8N,1920.0
142,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
143,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
144,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEDkNUy-zUxBmFwksnaX40FxynC27dtaSwoYoYPOGp6T1YgW9M08PC6Gwv7tIYp4TZN6UPIuIsSCX2apAT5dORM9vq3RfNYMc3WmW0Ae0tqm_vYPGFAZAuG5Pocz8PX-cJavwdAaEGqMjhMNIIvfhLmTPB8yZWA-3yrx_Cujz07fEF55,3008.0
145,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
146,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
147,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uEDy5br-JT1WFfvmJiv3on-wnHrOoraF_-ENawP1rrBWLrkhGwItct7JkJRZ4bnjSHyK645YtsZo2o4PhKfQROcORaP4f0Brf1ErRIj6a_045jqeCiISiglPdPEUJORmgSe9pYEM62YmmcuYQGFyKxdmnjioHDGEE3IJntoJ4EacMSiJ,720.0
148,Училище Олимпийского резерва № 4 им. А.Я. Гомельского,55.8911262,37.6149723,"ул. Коненкова, 10 б, Москва, Россия, 127560",Aap_uEAESQVVS7E5dNPXxk1ojXCt3D90Hf6Ntw9xgiH39lT9RayCs1NCWVGhsALIvO5-hcvRYV6XcriGl2-K15bpjmMhJQn55o3bwJvAZT8LTngOHD9S0Wn8EWK8xDXyGejMkk0qE8_79sOcwq1ml5ZZFAGV4ob9zRrlslinQ3s_EbZjVuos,2576.0
149,МЖК (Спортивная Площадка),55.9027733,37.7123285,"к, ул. Летная, 42к2, Мытищи, Московская обл., Россия, 141021",Aap_uEDT36doKPJH7oMcKsi9vQb-W4oPUCjFFg_NIlXxRGpl8y3aXXtyn5fWvjr5L5TXYwJnIPzzcQ_caX6EwnxwJevZADRwPLJQNAKBaEe57bUkfTiIrliNMGqbWdCNuKTkp2ouQf_EdvjqBTn-6YCpU_QWw-bIIL-_ZYhom2G-hvoi79e8,1280.0
150,Баскетбольная площадка,55.9408859,37.4946739,"Спортивная ул., Долгопрудный, Московская обл., Россия, 141707",,
151,"Площадка для игры в баскетбол, катания на коньках",55.883318,37.4903339,"ул. Маршала Федоренко, 14к4, Москва, Россия, 125599",Aap_uEAauuFRVMnf3n9oay6hYLXqaffPfiqoxoTf5uO_-9nzIn_Y7ogsDZsb5Lc5NRUE99t4bzIVTIm99D3yRaoDTMnCHgEf3tcSQO3RVt8Dpuhg5IQYu9dClQq3TUNfw_9yCEe5X4jASW8XhmylxYxCgDoGZY76ldFYYCbB5IqCVGmj0Pf0,4000.0
152,Площадка Баскетбольная,55.89820270000001,37.4744492,"Химки, Московская обл., Россия, 141406",,
153,Баскетбольная площадка,55.8253089,37.449119,"ул. Свободы, 3А, Москва, Россия, 125362",,
154,Спортивные площадки,55.9619358,37.5930121,"Центральная ул., 25, Афанасово, Московская обл., Россия, 141044",,
155,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEB8Y9FVjkKnD55wObqC9y1LYP3j_i4st94g2jjn76ZUftHn54cVgWEgYAlGydwLo6om9yUUUvRQ7dmQdEgZCfYxPTmcxWolvMm2oonpzxNp1Y5tnh9eYZqZoVgwJq-14p2zKCeElQSn46n0wXNGJCa75pOLvQesUsDcbZ-FInhaueTi,4898.0
156,Площадка,55.8403983,37.50555430000001,"Нарвская ул., 16, Москва, Россия, 125499",,
157,Баскетбольная площадка,55.81809670000001,37.5005964,"Зои и Александра Космодемьянских ул., 1с1, Москва, Россия, 125026",,
158,Баскетбольная площадка,55.9148313,37.7995803,"Королёв, Московская обл., Россия, 141070",,
159,Площадка волейбол и баскетбол,55.7870814,37.5324434,"ЦСКА, Москва, Россия, 125252",Aap_uEATWzDzSNp1lZzwDCCV4oyq4nmD5jN6hyP7ZLYTIyMNEHLeAmyhKWLluE3wFcH3nkWE_SBUk69T5Noz3Q4rhjNaUbooEQHG025GzV3rjVgjSdY7_adOjGq5E8Eui9lCg-dIviDU7p4GjskLxblORC14jPOZLYW7sHnhjDIs_6FhdTYv,2448.0
160,Баскетбольная площадка,55.74790059999999,37.5006925,"Физкультурный пр-д, 7/13, Москва, Россия, 121309",,
161,Спортивная Площадка,55.8003165,37.6964867,"Москва, Россия, 107076",,
162,Баскетбольная площадка,55.8185041,37.6497913,"Москва, Россия, 129366",,
163,Баскетбольная площадка,55.8058083,37.6434521,"Москва, Россия, 129626",,
164,баскетбольная площадка на территории учебного заведения,55.8069976,37.6428359,"Москва, Россия, 129626",,
165,Баскетбольная площадка,55.77446399999999,37.639961,"Большая Спасская ул., 15, Москва, Россия, 129090",,
166,Баскетбольная площадка,55.745341,37.7008081,"Москва, Россия, 111024",,
167,Рижка,55.79205899999999,37.6171161,"ул. Сущёвский Вал, 56, Москва, Россия, 129272",Aap_uEBX5hRX_m2PGNzNTHJLW7zZxiBlQeG2Ef19h1pIFSafNqeRSry_F-NONDWDEjC58CK_oCM_qrTd-zpJ_0YEmWV--z57HfyvOlSQHFCbCHSb1Q61aGvrnv6aOIrWEjHcDSKIE9_WTq2diugaLt6bVyplMFYt73M3-3lsT_igTBQXRvIB,4898.0
168,Баскетбольный Центр Playground,55.800827,37.59457889999999,"ул. Складочная, Дом 1, стр.1, Москва, Россия, 127018",Aap_uEAsT6EZrE3nB8NM00Ldhb108bfjLAToRikzZ4n9Kf99C1XaROO6-uiAI1P5kj8uK8M8PqHYTnnFFMvdGi8N4b_yq-Zwhs1wv6P0UNSCHSiIUlZSGMg8xbSQg0zb-Mj5Ds9IciHXov5cza0NAgGm5A5yW_Keh1lI4gwLZi9j2HbSmNGO,1125.0
169,Playground Art Court Флакон,55.8055476,37.5852991,"36 стр.5, Большая Новодмитровская ул., Москва, Россия, 127015",Aap_uECQFGgwQYQfqLu_GHY8zfvtq-UgDtEQmeb8Ko-omx1uS1VJ0I6vV2ufSXz87m5zXA44ZS6ITw02sQgf83b_jDTfEThhVExaSjFxYingoyj7X8I-O5lxPV1kemLutAOAsUn3Km5BLrr6IFm5E8Co03OcsiIvjuAhw9ETwJDKk0aDHLzS,720.0
170,Баскетбольная Площадка,55.7588677,37.635397,"Москва, Россия, 101000",Aap_uEBVrjRgOWOQMb1r6uC3ukBsTGEHqRPVIQidA_YNxZELIoLMYXe6-Zo5cD50AehbaoTtUw6zt5LhPxw8O1YZQ5x31a9SHkRfZ5LYNekSp5XUJbRcqV8sTh-OzsW1IxWyAPSCI1Ugs3IZ_wG1YYFY91TBp-9WqExs9IVkcidp80W93dYz,4032.0
171,Баскетбольная площадка,55.8758117,37.6470821,"пр. Шокальского, 12 строение 4, Москва, Moscow Oblast, Россия, 127642",Aap_uECEzQCrYw6Dn4L5oPlezR07QB-FzZHkuWf3koul4YZzh79kXOwuaYfKZAhEswMAFPNf5JuvdWDdqQqUmKtB0kBhbCYcOVOuEGpq2WeWk1XJobMhesrMWX7uBO9Ec2DxtLHIzoOTaCc2uoiD_0PhNcND5N6MhwVMxR01a1sYBe85aSza,1920.0
172,Территория мяча,55.7187752,37.6884088,"Шарикоподшипниковская ул., 13с24, Москва, Россия, 115088",Aap_uECG9T2h2s-NkGNrXEwkWSXBE2OOC0p1J2VVpZVgY_Qc5tIATaVWGP4IYsZBAxTJYZ3F41OFs45uSSp8JW8OAPLFqaiMIEJ7WVrTqOqtVyC00VWf1RjnucAX19X4FDzbUKE73tqDp6Cz9wq6f4LDwZ-bpTh-Mblf8vatz_jSA06ni9A-,2048.0
173,Футбольная / Баскетбольная площадка,55.7447606,37.76786,"ул. Плеханова, 23 корпус 2, Москва, Россия, 111398",Aap_uECorowYaGqpRqFDEStKo0f0abOqKOtCALelANRR_iUqz0vFBK0dMkpavnzPA-NR-GJH9cr45dfClKSmuaP9Pn08tkygYjkbVdhTnIvuLkCnfz_3n9lYYBpTcoOOQe2ugVtJwiU6hK42OAF0eGz3HtIvTA0SrTHyLpLBBanyaBkOmEzC,1280.0
174,Коньково -баскетбольная площадка,55.7171596,37.808682,"ул. Хлобыстова, 16 корпус 2, Москва, Россия, 109542",Aap_uEAEU3PpC8tdT-xguR6z_7SG_Ukkb4f5pIUpL-0YhDMlbFS8NiF1Bpe7WHYvzE8SBc3LozevP2CvcJ8DwnhsgLVhA6tsb2wmtgpRErSM-pZRnttE8KQ16kdOIKUaQW51vcmP6rVWMrdcm5STfciAxbxMYxrScL5ZWpCLRDN_CU89_5By,5504.0
175,Баскетбольная площадка,55.7459283,37.7775849,"Перовская ул., 34 строение 2, Москва, Россия, 111141",Aap_uEBHG0x-0CJAlirlKJByAWMawr7zHgLRqxvF6CTPAYWD0G8DdhQg3eiJ5Z189L-0DDyjKIc-HzAUyTM2XAm28kP_ZTRrOgEo5oeIq69usWxe4Zv7pPEbHyVICLczCutX6O1DmHdFluKjeOXje3-38TA0eepvDwlqUsDW-zsicmc4rFFZ,4032.0
176,Спортивная площадка,55.7710403,37.864102,"Unnamed Road, Реутов, Московская обл., Россия, 143960",,
177,Баскетбольная площадка,55.8454705,37.5485912,"с, пр-д Черепановых, 64с1, Москва, Россия, 125183",,
178,Баскетбольная Площадка,55.79815319999999,37.569351,"Петровско-Разумовский пр-д, 16 строение 2, Москва, Московская обл., Россия, 127287",Aap_uEBI1MqDhB9Hw9wFwRjm8Dnbe744U86yK-MycTmtTa7sarg8dNFm9c0EgBj_9eCEB4n72_LiUQ35oHlQPIONV4ZlXkzv9y6G5jISGI10VtcrtghpXiEceyEONmOzIWIJdvgQBnnD13NQ7eKLHQXMvZ_6HX_Zy8-E_Nsj_8202hQLNCbb,3008.0
179,Баскетбольная площадка,55.6965807,37.6420732,"Автозаводская ул., 23 строение 94, Москва, Россия, 115280",,
180,Баскетбольная площадка,55.7181028,37.8841411,"ул. Медведева, 6А, Москва, Россия, 111675",,
181,Баскетбольная площадка,55.536114,37.518096,"Южнобутовская ул., 76к1, Москва, Россия, 117042",,
182,Баскетбольная площадка,55.530088,37.517623,"Чечерский пр., 100, Москва, Россия, 117042",,
183,Баскетбольная площадка,55.5411911,37.5028795,"Академика Семёнова ул., 21, Москва, Россия, 117041",,
184,Баскетбольная площадка,55.53445,37.514258,"Южнобутовская ул., 84к2, Москва, Россия, 117042",,
185,Баскетбольная площадка,55.549221,37.5518019,"б-р Адмирала Ушакова, 4, Москва, Россия, 117042",,
186,Баскетбольная площадка,55.536295,37.527726,"Южнобутовская ул., 62, Москва, Россия, 117042",,
187,Баскетбольная площадка,55.5410371,37.5224866,"ул. Адмирала Руднева, 14, Москва, Россия, 117041",,
188,Баскетбольная площадка,55.5438184,37.5120244,"Академика Семёнова ул., 3, Москва, Россия, 117042",,
189,Баскетбольная Площадка,55.54608400000001,37.554727,"Скобелевская ул., 20, Москва, Россия, 117042",,
190,Баскетбольная площадка,55.539491,37.529988,"Южнобутовская ул., 52к2, Москва, Россия, 117042",,
191,Баскетбольная площадка,55.53765,37.5295779,"Южнобутовская ул., 56к1, Москва, Россия, 117042",,
